Brand,Model,Variant,Engine Type,Displacement,Max Power,Max Torque,Turbo Charger,Transmission Type,Gearbox,Drive Type
Tata,Tigor,XZ Plus Lux CNG,1.2L Revotron,1199 cc,74.47bhp@6000rpm,96.5Nm@3500rpm,,Manual,5-Speed,FWD
Tata,Tigor EV,XE,,,73.75bhp,170Nm,,Automatic,1 Speed,FWD
Tata,Tigor EV,XT,,,73.75bhp,170Nm,,Automatic,1-Speed,FWD
Tata,Tigor EV,XZ Plus,,,73.75bhp,170Nm,,Automatic,1-Speed,FWD
Tata,Tigor EV,XZ Plus LUX,,,73.75bhp,170Nm,,Automatic,1-Speed,FWD
Tata,Xpres,CNG,1.2L Revotron,1199 cc,84.82bhp@6000rpm,113Nm@3300rpm,,Manual,5-Speed,FWD
Tata,Xpres,Petrol,1.2L Revotron,1199 cc,74.46bhp@6000rpm,95Nm@3500rpm,,Manual,5-Speed,FWD
Tata,Xpres T EV,XM,,,35.79bhp@5000rpm,114Nm,,Automatic,"Single Speed, Automatic",FWD
Tata,Yodha Pickup,1500,TATA 4SP CR TCIC,2956 cc,85bhp@3000rpm,250Nm@1000-2000rpm,,Manual,5 Speed,RWD
Tata,Yodha Pickup,4x4,TATA 4SP CR TCIC,2956 cc,85bhp@3000rpm,250Nm@1000-2000rpm,,Manual,5 Speed,4WD
Tata,Yodha Pickup,Crew Cabin,TATA 4SP CR TCIC,2956 cc,85bhp@3000rpm,250Nm@1000-2000rpm,,Manual,5 Speed,RWD
Tata,Yodha Pickup,Eco,,2956 cc,85.82bhp@3000rpm,250Nm@1000-2000rpm,,Manual,5 Speed,RWD
Toyota,Camry,Elegance,2.5L Dynamic Force Engine,2487 cc,227bhp@6000rpm,221Nm@3600-5200rpm,,Automatic,e-CVT,FWD
Toyota,Camry,Sprint Edition,2.5L Dynamic Force Engine,2487 cc,227bhp@6000rpm,221Nm@3600-5200rpm,,Automatic,e-CVT,FWD
Toyota,Camry 2022-2024,2.5 Hybrid,2.5L Dynamic Force Engine,2487 cc,175.67bhp@5700rpm,221Nm@3600to5200rpm,,Automatic,E-CVT,FWD
Toyota,Camry 2022-2024,2.5 Hybrid BSVI,2.5L Dynamic Force Engine,2487 cc,175.67bhp@5700rpm,221Nm@3600to5200rpm,,Automatic,,FWD
Toyota,Fortuner Legender,4x2 AT,2.8 L Diesel engine,2755 cc,201.15bhp@3000-3400rpm,500Nm@1600-2800rpm,Yes,Automatic,6-Speed with Sequential Shift,2WD
Toyota,Fortuner Legender,4x4,2.8 L Diesel engine,2755 cc,201.15bhp@3000-3400rpm,500Nm@1600-2800rpm,Yes,Manual,6-Speed,4WD
Toyota,Fortuner Legender,Neo Drive,2.8 L Diesel engine,2755 cc,201.15bhp@3000-3400rpm,500Nm@1600-2800rpm,Yes,Automatic,6-Speed with Sequential Shift,4WD
Toyota,Glanza,E,1.2 L Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,,Manual,5-Speed,FWD
Toyota,Glanza,G,1.2 L Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,,Manual,5-Speed,FWD
Toyota,Glanza,G AMT,1.2 L Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,,Automatic,5-Speed AMT,FWD
Toyota,Glanza,G CNG,1.2 L CNG Engine,1197 cc,76.43bhp@6000rpm,98.5Nm@4300rpm,,Manual,5-Speed,FWD
Toyota,Glanza,S,1.2 L Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,,Manual,5-Speed,FWD
Toyota,Glanza,S AMT,1.2 L Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,,Automatic,5-Speed AMT,FWD
Toyota,Glanza,S CNG,1.2 L CNG Engine,1197 cc,76.43bhp@6000rpm,98.5Nm@4300rpm,,Manual,5-Speed,FWD
Toyota,Glanza,V,1.2 L Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,,Manual,5-Speed,FWD
Toyota,Glanza,V AMT,1.2 L Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,,Automatic,5-Speed AMT,FWD
Toyota,Glanza 2019-2022,G,Petrol Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,no,Manual,5-Speed,FWD
Toyota,Glanza 2019-2022,G CVT,Petrol Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,no,Automatic,5-Speed,FWD
Toyota,Glanza 2019-2022,G Smart Hybrid,Petrol Engine,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Toyota,Glanza 2019-2022,V,Petrol Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,No,Manual,5-Speed,FWD
Toyota,Glanza 2019-2022,V CVT,Petrol Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,No,Automatic,5-Speed,FWD
Toyota,Hilux,High AT,2.8 L Diesel Engine,2755 cc,201.15bhp@3000-3400rpm,500Nm@1600-2800rpm,,Automatic,6-Speed AT,4WD
Toyota,Hilux,High,2.8 L Diesel Engine,2755 cc,201.15bhp@3400rpm,420Nm@1400-3400rpm,,Manual,6-Speed iMT,4WD
Toyota,Hilux,STD,2.8 L Diesel Engine,2755 cc,201.15bhp@3400rpm,420Nm@1400-3400rpm,,Manual,6-Speed,4WD
Toyota,Hyryder,E,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,G CNG,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,,Manual,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,G Opt AT,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,G Opt,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,G Opt HYBRID,M15D-FXE,1490 cc,91.18bhp@5500rpm,122Nm@4400-4800rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,G Opt HYBRID Dual Tone,M15D-FXE,1490 cc,91.18bhp@5500rpm,122Nm@4400-4800rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,S,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Toyota,Hyryder,S AT,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,S CNG,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,,Manual,5-Speed,FWD
Toyota,Hyryder,S HYBRID,M15D-FXE,1490 cc,91.18bhp@5500rpm,122Nm@4400-4800rpm,,Automatic,5-Speed,FWD
Toyota,Hyryder,V,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Toyota,Hyryder,V AT,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,V AWD AT,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",AWD
Toyota,Hyryder,V AWD Dual Tone AT,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,5-Speed,AWD
Toyota,Hyryder,V Dual Tone,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Toyota,Hyryder,V Dual Tone AT,K15B,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Hyryder,V HYBRID,M15D-FXE,1490 cc,91.18bhp@5500rpm,122Nm@4400-4800rpm,,Automatic,"Enjoy Taigun's DSG gearbox precision, delivering sharp handling with cornering confidence",FWD
Toyota,Innova Crysta,2.4 GX 7Str,2.4L Diesel Engine,2393 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Hyryder,V HYBRID Dual Tone,M15D-FXE,1490 cc,91.18bhp@5500rpm,122Nm@4400-4800rpm,,Automatic,5-Speed,FWD
Toyota,Innova Crysta,2.4 GX 7Str Platinum White Pearl,2.4L Diesel Engine,2993 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 GX 8Str,2.4L Diesel Engine,2393 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 GX 8Str Platinum White Pearl,2.4L Diesel Engine,2993 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 GX Plus 7Str,2.4L Diesel Engine,2393 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 GX Plus 7Str Platinum White Pearl,2.4L Diesel Engine,2993 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 GX Plus 8Str Platinum White Pearl,2.4L Diesel Engine,2993 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 GX Plus 8Str,2.4L Diesel Engine,2393 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 VX 7Str,2.4L Diesel Engine,2393 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 VX 8Str,2.4L Diesel Engine,2393 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 VX 7Str Platinum White Pearl,2.4L Diesel Engine,2993 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 VX 8Str Platinum White Pearl,2.4L Diesel Engine,2993 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 Zx 7Str,2.4L Diesel Engine,2393 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta,2.4 Zx 7Str Platinum White Pearl,2.4L Diesel Engine,2993 cc,147.51bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5-Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 GX 7 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 GX 7 STR AT,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,360Nm@1400-2600rpm,Yes,Automatic,6 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 GX 8 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 G 7 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 GX 8 STR AT,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,360Nm@1400-2600rpm,Yes,Automatic,6 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 G 8 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 G Plus 7 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 G Plus 8 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 VX 7 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 VX 8 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 ZX 7 STR,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,Yes,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.7 GX 7 STR,2.7L Dual VVT,2694 cc,163.60bhp@5200rpm,245nm@4000rpm,,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.4 ZX 7 STR AT,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,360Nm@1400-2600rpm,Yes,Automatic,6 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.7 GX 7 STR AT,2.7L Dual VVT,2694 cc,163.60bhp@5200rpm,245nm@4000rpm,,Automatic,6 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.7 GX 8 STR,2.7L Dual VVT,2694 cc,163.60bhp@5200rpm,245nm@4000rpm,,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.7 VX 7 STR,2.7 L Dual VVT,2694 cc,163.60bhp@5200rpm,245nm@4000rpm,,Manual,5 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.7 GX 8 STR AT,2.7L Dual VVT,2694 cc,163.60bhp@5200rpm,245nm@4000rpm,,Automatic,6 Speed,RWD
Toyota,Innova Crysta 2020-2022,2.7 ZX 7 STR AT,2.7 L Dual VVT,2694 cc,163.60bhp@5200rpm,245nm@4000rpm,,Automatic,6 Speed,RWD
Toyota,Innova Hycross,GX (O) 7STR,2.0 TNGA in-Line VVTi,1987 cc,172.99bhp@6600rpm,209Nm@4500-4896rpm,,Automatic,CVT with Sequential Shift,FWD
Toyota,Innova Hycross,GX (O) 8STR,2.0 TNGA in-Line VVTi,1987 cc,172.99bhp@6600rpm,209Nm@4500-4896rpm,,Automatic,CVT with Sequential Shift,FWD
Toyota,Innova Hycross,GX 8STR,2.0 TNGA in-Line VVTi,1987 cc,172.99bhp@6600rpm,209Nm@4500-4896rpm,,Automatic,CVT with Sequential Shift,FWD
Toyota,Innova Hycross,G Fleet 7STR,2.0 TNGA in-Line VVTi,1987 cc,172.99bhp@6600rpm,209Nm@4500-4896rpm,,Automatic,CVT with Sequential Shift,FWD
Toyota,Innova Hycross,GX 7STR,2.0 TNGA in-Line VVTi,1987 cc,172.99bhp@6600rpm,209Nm@4500-4896rpm,,Automatic,CVT with Sequential Shift,FWD
Toyota,Innova Hycross,G Fleet 8STR,2.0 TNGA in-Line VVTi,1987 cc,172.99bhp@6600rpm,209Nm@4500-4896rpm,,Automatic,CVT with Sequential Shift,FWD
Toyota,Innova Hycross,VX(O) 7STR Hybrid,2.0 TNGA 5th Generation In-Line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,,Automatic,e-Drive,FWD
Toyota,Innova Hycross,VX 7STR Hybrid,2.0 TNGA 5th Generation In-Line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,,Automatic,e-Drive,FWD
Toyota,Innova Hycross,VX 8STR Hybrid,2.0 TNGA 5th Generation In-Line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,,Automatic,e-Drive,FWD
Toyota,Innova Hycross,VX(O) 8STR Hybrid,2.0 TNGA 5th Generation In-Line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,,Automatic,e-Drive,FWD
Toyota,Innova Hycross,ZX(O) Hybrid,2.0 TNGA 5th Generation in-line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,,Automatic,e-Drive,FWD
Toyota,Innova Hycross,ZX Hybrid,2.0 TNGA 5th Generation in-line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,,Automatic,e-Drive,FWD
Toyota,Land Cruiser 300,GR S,F33A-FTV,3346 cc,304.41bhp@4000rpm,700Nm@1600-2600rpm,Twin,Automatic,10-Speed AT,4WD
Toyota,Taisor,E,1.2L K-Series Dual Jet,1197 cc,88.5bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Toyota,Land Cruiser 300,ZX,F33A-FTV,3346 cc,304.41bhp@4000rpm,700Nm@1600-2600rpm,Twin,Automatic,10-Speed AT,4WD
Toyota,Taisor,E CNG,1.2L K-Series Dual Jet,1197 cc,76.43bhp@6000rpm,98.5Nm@4300rpm,No,Manual,5-Speed,FWD
Toyota,Taisor,G Turbo,1.0L K-Series Turbo,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Manual,5-Speed,FWD
Toyota,Taisor,G Turbo AT,1.0L K-Series Turbo,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Automatic,6-Speed AT,FWD
Toyota,Taisor,S,1.2L K-Series Dual Jet,1197 cc,88.5bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Toyota,Taisor,S AMT,1.2L K-Series Dual Jet,1197 cc,88.5bhp@6000rpm,113Nm@4400rpm,No,Automatic,5-Speed AMT,FWD
Toyota,Taisor,S Plus,1.2L K-Series Dual Jet,1197 cc,88.5bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Toyota,Taisor,S Plus AMT,1.2L K-Series Dual Jet,1197 cc,88.5bhp@6000rpm,113Nm@4400rpm,No,Automatic,5-Speed AMT,FWD
Toyota,Taisor,V Turbo,1.0L K-Series Turbo,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Manual,5-Speed,FWD
Toyota,Taisor,V Turbo AT,1.0L K-Series Turbo,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Automatic,6-Speed AT,FWD
Toyota,Taisor,V Turbo AT Dual Tone,1.0L K-Series Turbo,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Automatic,6-Speed AT,FWD
Toyota,Urban Cruiser EBELLA,E1,,,142.15bhp,189Nm,,Automatic,Single Speed,FWD
Toyota,Taisor,V Turbo Dual Tone,1.0L K-Series Turbo,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Manual,5-Speed,FWD
Toyota,Urban Cruiser EBELLA,E2,,,171.65bhp,189Nm,,Automatic,Single Speed,FWD
Toyota,Urban Cruiser EBELLA,E3,,,171.65bhp,189Nm,,Automatic,Single Speed,FWD
Toyota,Urban cruiser 2020-2022,High,k-series1.5l,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,No,Manual,5 Speed,
Toyota,Urban cruiser 2020-2022,High AT,k-series1.5l,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,No,Automatic,4 Speed,
Toyota,Urban cruiser 2020-2022,Mid,k-series1.5l,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,,Manual,5 Speed,
Toyota,Urban cruiser 2020-2022,Mid AT,k-series1.5l,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,,Automatic,4 Speed,
Toyota,Urban cruiser 2020-2022,Premium,k-series1.5l,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,,Manual,5 Speed,
Toyota,Urban cruiser 2020-2022,Premium AT,k-series1.5l,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,,Automatic,4 Speed,
Toyota,Vellfire,Hi,2.5-litre a Hybrid,2487 cc,190.42bhp@6000rpm,240Nm@4296-4500rpm,,Automatic,CVT,AWD
Toyota,Vellfire,VIP Executive Lounge,2.5-litre a Hybrid,2487 cc,190.42bhp@6000rpm,240Nm@4296-4500rpm,,Automatic,CVT,AWD
Toyota,Vellfire 2019-2023,Executive Lounge,Gasoline Hybrid and E-FOUR,2494 cc,115.32bhp@4700rpm,198Nm@2800-4000rpm,No,Automatic,,4WD
Toyota,Vellfire 2019-2023,Executive Lounge BSVI,Gasoline Hybrid and E-FOUR,2494 cc,115.32bhp@4700rpm,198Nm@2800-4000rpm,No,Automatic,,4WD
Volkswagen,Golf GTI,2.0 TSI,2.0L TSI,1984 cc,261bhp@5250-6500rpm,370Nm@1600-4500rpm,Yes,Automatic,7-Speed DCT,FWD
Volkswagen,Polo,1.0 MPI Comfortline,1.0L MPI Petrol,999 cc,75.10bhp@6200rpm,95Nm@2950-3800rpm,No,Manual,5 Speed,FWD
Volkswagen,Polo,1.0 MPI Comfortline BSIV,MPI Petrol Engine,999 cc,75bhp@6200rpm,95Nm@3000-4300rpm,No,Manual,5 Speed,FWD
Volkswagen,Polo,1.0 MPI Highline Plus BSIV,MPI Petrol Engine,999 cc,75bhp@6200rpm,95Nm@3000-4300rpm,No,Manual,5 Speed,FWD
Volkswagen,Polo,1.0 MPI Trendline,1.0L MPI Petrol,999 cc,75.10bhp@6200rpm,95Nm@2950-3800rpm,No,Manual,5 Speed,FWD
Volkswagen,Polo,1.0 MPI Trendline BSIV,MPI Petrol Engine,999 cc,75bhp@6200rpm,95Nm@3000-4300rpm,No,Manual,5 Speed,FWD
Volkswagen,Polo,1.0 TSI Comfortline,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Manual,6 Speed,FWD
Volkswagen,Polo,1.0 TSI Comfortline AT,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Automatic,6 Speed,FWD
Volkswagen,Polo,1.0 TSI Highline Plus,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Manual,6 Speed,FWD
Volkswagen,Polo,1.0 TSI Highline Plus AT,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Automatic,6 Speed,FWD
Volkswagen,Polo,1.5 TDI Comfortline,TDI Diesel Engine,1498 cc,88.5bhp@4200rpm,230Nm@1500-2500rpm,Yes,Manual,5 Speed,FWD
Volkswagen,Polo,1.5 TDI Highline Plus,TDI Diesel Engine,1498 cc,88.5bhp@4200rpm,230Nm@1500-2500rpm,Yes,Manual,5 Speed,FWD
Volkswagen,Polo,1.5 TDI Trendline,TDI Diesel Engine,1498 cc,88.5bhp@4200rpm,230Nm@1500-2500rpm,Yes,Manual,5 Speed,FWD
Volkswagen,Polo,GT 1.0 TSI,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Automatic,6 Speed,FWD
Volkswagen,Polo,GT 1.0 TSI Matt Edition,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Automatic,6 Speed,FWD
Volkswagen,Polo,GT 1.5 TDI,TDI Diesel Engine,1498 cc,88bhp@4200rpm,230nm@1500-2500rpm,Yes,Manual,5 Speed,FWD
Volkswagen,Polo,GT TSI BSIV,TSI Petrol Engine,1197 cc,103.25bhp@5000rpm,175nm@1500-4100rpm,,Automatic,7 Speed,FWD
Volkswagen,Polo,Legend Edition,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Automatic,6-Speed Automatic,FWD
Volkswagen,Polo,Red And White Edition,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Automatic,6 Speed,FWD
Volkswagen,Polo,TSI Edition,Turbocharged Stratified I,999 cc,108.6@5000-5500rpm,175nm@1750-4000rpm,Yes,Manual,6 Speed,FWD
Volkswagen,Polo,Turbo Edition,1.0L TSI Petrol,999 cc,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,Yes,Manual,6 Speed,FWD
Volkswagen,T-Roc,TSI,1.5 L TSI EVO with ACT,1498 cc,147.94bhp@5000-6000rpm,250nm@1500-3500rpm,Yes,Automatic,7 Speed DSG,FWD
Volkswagen,Taigun,1.0 GT Line,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Manual,6-Speed,FWD
Volkswagen,Taigun,1.0 Comfortline,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Manual,6-Speed,FWD
Volkswagen,Taigun,1.0 GT Line AT,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Automatic,6-Speed AT,FWD
Volkswagen,Taigun,1.0 Highline,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Manual,6-Speed,FWD
Volkswagen,Taigun,1.0 Highline AT,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Automatic,6-Speed AT,FWD
Volkswagen,Taigun,1.0 Highline Plus AT,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Automatic,6-Speed AT,FWD
Volkswagen,Taigun,1.0 Highline Plus,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Manual,6-Speed,FWD
Volkswagen,Taigun,1.0 Topline AT ES,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Automatic,6-Speed AT,FWD
Volkswagen,Taigun,1.0 Topline ES,1.0L TSI,999 cc,114bhp@5000-5500rpm,178Nm@1750-4000rpm,Yes,Manual,6-Speed,FWD
Volkswagen,Taigun,1.5 GT Plus Chrome DSG ES,1.5L TSI EVO with ACT,1498 cc,148bhp@5000-6000rpm,250Nm@1600-3500rpm,Yes,Automatic,7-Speed DSG,FWD
Volkswagen,Tayron R-Line,2.0 TSI,2.0L TSI Turbocharged,1984 cc,201.15bhp@4500-6000rpm,320Nm@1500-4400rpm,Yes,Automatic,7-speed DSG,AWD
Volkswagen,Tiguan,2.0 TSI Elegance,2.0 TSI,1984 cc,187.74bhp@4200-6000rpm,320Nm@1500-4100rpm,Yes,Automatic,7-Speed DSG,AWD
Volkswagen,Taigun,1.5 GT Plus Sports DSG,1.5L TSI EVO with ACT,1498 cc,148bhp@5000-6000rpm,250Nm@1600-3500rpm,Yes,Automatic,7-Speed DSG,FWD
Volkswagen,Tiguan,2.0 TSI Elegance BSVI,2.0 TSI,1984 cc,187.74bhp@4200-6000rpm,320Nm@1500-4100rpm,Yes,Automatic,7 Speed DCT,AWD
Volkswagen,Tiguan,Exclusive Edition,2.0 TSI,1984 cc,187.74bhp@4200-6000rpm,320Nm@1500-4100rpm,Yes,Automatic,7 Speed DCT,AWD
Volkswagen,Tiguan,R-Line,2.0 TSI,1984 cc,187.74bhp@4200-6000rpm,320Nm@1500-4100rpm,Yes,Automatic,7-Speed DSG,AWD
Volkswagen,Tiguan Allspace,4Motion,TSI Petrol Engine,1984 cc,187.74bhp@4200rpm,320nm@1500-4100rpm,Yes,Automatic,7 Speed DSG,
Volkswagen,Tiguan R-Line,2.0L TSI,2.0L TSI Turbocharged,1984 cc,201bhp@4500 - 6000rpm,320Nm@1500-4400rpm,Yes,Automatic,7-speed DSG,AWD
